"author"
"Patrick Shafto"
"Mingrui Wu"
"Jeffrey Heinz"
"Tim Oates 0001"
"Wei Gao 0008"
"Louis Dorard"
"Matthias Hein 0001"
"Syama Sundar Rangapuram"
"Ilias N. Flaounas"
"Justin Lewis"
"Nick Mosdell"
"Omar Ali"
"Tijl De Bie"
"Joseph K. Bradley"
"Caoxie Zhang"
"Kang G. Shin"
"David Lisuk"
"Liang Tian"
"Matthias Blume"
"Scott Leishman"
"Seongjoon Koo"
"Karthik Sindharan"
"Deepak Agarwal"
"Tristan Fletcher"
"Alfred M. Bruckstein"
"Daniel Vainsencher"
"Alexandra Carpentier"
"Peter Orbanz"
"Sinead Williamson"
"Hannes Nickisch"
"Andrew J. Connolly"
"Jake VanderPlas"
"Liang Xiong"
"Sam T. Roweis"
"Michael Habeck"
"Adam D. Smith"
"Daniel Kifer"
"Dakan Wang"
"Edward Y. Chang"
"Gerardo Hermosillo Valadez"
"Linda Moy"
"Luca Bogoni"
"Joseph Gonzalez 0001"
"Gergely Neu"
"Claudia Eckert 0001"
"Hasan Ibne Akram"
"Jérôme Malick"
"Zaïd Harchaoui"
"Frederick Eberhardt"
"Richard Scheines"
"Hongyuan Zha"
"Shuang-Hong Yang"
"Steven P. Crain"
"Chihiro Shibata"
"Shiau Hong Lim"
"Milos Hauskrecht"
"Saeed Amizadeh"
"Karsten M. Borgwardt"
"Kurt Mehlhorn"
"Nino Shervashidze"
"Tobias Petri"
"Anton Chechetka"
"Frank Konietschke"
"Jonathan D. Rosenblatt"
"Kornelius Rohmeyer"
"Marsel Scheer"
"Niklas Hack"
"Thorsten Dickhaus"
"Wiebke Werft"
"Dirk Husmeier"
"Marco Grzegorczyk"
"Jun Morimoto"
"Takamitsu Matsubara"
"Tetsuro Morimura"
"Martin Pal"
"Aki Vehtari"
"Jarno Vanhatalo"
"Jiji Zhang"
"Fabio Corradi"
"Yu Zhang 0006"
"Ingo Steinwart"
"Andreas Wendemuth"
"Edin Andelic"
"Marcel Katz"
"Martin Schafföner"
"Sven E. Krüger"
"Matthew J. Streeter"
"Kevin Sharp"
"Magnus Rattray"
"Margareta Ackerman"
"Christopher K. I. Williams"
"Jyri J. Kivinen"
"J. Zico Kolter"
"Ameet Talwalkar"
"Huan Liu 0001"
"Zheng Zhao 0002"
"Chao Zhang 0017"
"Benjamin Packer"
"Danny Goodman"
"Kevin Miller"
"M. Pawan Kumar"
"Varun Kanade"
"Fabian Kaelin"
"Christopher DuBois"
"András Millinghoffer"
"Stefan Haufe"
"Hanna M. Wallach"
"Philippe Rigollet"
"Xin Tong"
"Paul Kidwell"
"Ryan Hafen"
"Saptarshi Guha"
"William S. Cleveland"
"Adrien Couëtoux"
"Hassen Doghmen"
"Mario Milone"
"Michèle Sebag"
"Mátyás Brendel"
"Olivier Teytaud"
"Decheng Dai"
"Jing He"
"Peter V. Gehler"
"Ben Recht"
"Nikhil Rao 0001"
"Claudio Gentile"
"Fabio Vitale"
"Giovanni Zappella"
"Hao Yang 0033"
"Ayan Acharya"
"Eduardo R. Hruschka"
"Joydeep Ghosh"
"Sreangsu Acharyya"
"Rengül Çetin-Atalay"
"Volkan Atalay"
"Zerrin Isik"
"John C. Duchi"
"Vincent Conitzer"
"Chia-Hsuan Wang"
"Cho-Jui Hsieh"
"Hsiang-Fu Yu"
"Hung-Che Lai"
"Kai-Wei Chang"
"Ken-Yi Lin"
"Shang-Tse Chen"
"Yi-Kuang Ko"
"Abhishek Jaiantilal"
"Christian Daniel"
"Gerhard Neumann"
"Cameron E. Freer"
"Ji Won Yoon"
"K. Hun Mok"
"Simon P. Wilson 0001"
"Andrea Vattani"
"Matus Telgarsky"
"Daniel Stöckel"
"Francesca Incardona"
"Jasmina Bogojeska"
"Maurizio Zazzi"
"Rolf Kaiser"
"Thomas Lengauer"
"Jörg Lücke"
"Marc Henniges"
"Fabian Moerchen"
"Kai Zhang 0001"
"Liang Lan"
"Jimmy Olsson"
"Jonas Ströjby"
"Hirokazu Kameyama"
"Jun'ichi Takeuchi"
"Masanori Kawakita"
"Ryota Izumi"
"Tetsuya Takamori"
"Yi Hu"
"Hang Li"
"Huxiang Gu"
"Jun Zhao 0001"
"Kang Liu 0001"
"Liang Xiang"
"Liheng Xu"
"Rui Diao"
"Shiming Xiang"
"Siwei Lai"
"Yang Liu 0021"
"Jin Yu"
"Nicol N. Schraudolph"
"Simon Günter"
"John Blitzer"
"Ming Ji"
"Ben Taskar"
"Yuanqing Lin"
"Lauren Hannah"
"Nic Schraudolph"
"Hardy Kremer"
"Philipp Kranen"
"Thomas Seidl 0001"
"Timm Jansen"
"Elias Bareinboim"
"Hans Ulrich Simon"
"Michael Kallweit"
"Julian J. McAuley"
"Tibério S. Caetano"
"Gregory Druck"
"Mukund Narasimhan"
"Paul A. Viola"
"Anthony D. Joseph"
"Anthony Tran"
"Benjamin I. P. Rubinstein"
"J. Doug Tygar"
"Satish Rao"
"Shing-hon Lau"
"Steven J. Lee"
"Jun Takagi"
"Arvind Agarwal"
"Janneke van de Loo"
"Pierre-Antoine Manzagol"
"Samy Bengio"
"S. Derin Babacan"
"Shinichi Nakajima"
"Blaise Hanczar"
"Jean-Daniel Zucker"
"Malik Sajjad Ahmed Nadeem"
"Haidong Shi"
"Gregor Leban"
"Janez Demsar"
"Marko Toplak"
"Minca Mramor"
"Andrzej Pastusiak"
"Christopher J. C. Burges"
"Krysta M. Svore"
"Paul N. Bennett"
"Qiang Wu"
"Edward Challis"
"Jonas Peters"
"Vân Anh Huynh-Thu"
"Mingjun Zhong"
"Henri Maître"
"Ivan O. Kyrgyzov"
"Marine Campedel"
"Jochen Trumpf"
"Marius Kloft"
"Alina Beygelzimer"
"Lev Reyzin"
"Tianyi Zhou 0001"
"Min Yang"
"Daniel L. Silver"
"Graham W. Taylor"
"Jason Eisner"
"Yevgeny Seldin"
"Tarek Abudawood"
"Halbert White"
"Karim Chalak"
"Xun Lu"
"David H. Stern"
"Philipp Hennig"
"Sotirios P. Chatzis"
"Homin K. Lee"
"Fides Aarts"
"Harco Kuppens"
"Jan Tretmans"
"Carl Henrik Ek"
"Trevor Darrell"
"Juho Rousu"
"Artin Armagan"
"Hyun-Chul Kim"
"François Coste"
"Gaëlle Garet"
"Jacques Nicolas"
"Christophe Costa Florêncio"
"Sanjiv Kumar"
"Arun C. Surendran"
"John C. Platt"
"Takeaki Uno"
"Yasuo Tabei"
"Andrew McGregor 0001"
"Sudipto Guha"
"Hyekyoung Lee"
"Shahriar Shariat"
"Vladimir Pavlovic 0001"
"Jing Lei 0003"
"Vincent Q. Vu"
"Jaakko Hollmén"
"Prem Raj Adhikari"
"David A. Ross"
"Manfred Georg"
"Omid Madani"
"Eftychios A. Pnevmatikakis"
"Andrew B. Goldberg"
"Stephen J. Wright 0001"
"Xiaojin Zhu 0001"
"Blake Shaw"
"Ewout van den Berg"
"Michael P. Friedlander"
"John P. Cunningham"
"Jieping Ye"
"Tao Xiong"
"Hannes P. Saal"
"Jo-Anne Ting"
"Sethu Vijayakumar"
"Genevera I. Allen"
"Andreas Krause 0001"
"Peter Stobbe"
"Rudy Setiono"
"Aleksey Polovinkin"
"Victor Eruhimov"
"Vladimir Martyanov"
"Yoav Haimovitch"
"Galen Andrew"
"Catherine Oriat"
"Muhammad-Naeem Irfan"
"Roland Groz"
"Yukun Chen"
"Raphaël Bailly"
"Peter D. Grünwald"
"Bryan R. Conroy"
"Paul Sajda"
"Alexander Tsiatas"
"Fan Chung Graham"
"Kamalika Chaudhuri"
"Weijia Wang 0001"
"Petri Kontkanen"
"Clément Levrard"
"Warren B. Powell"
"Xiaotong Shen"
"Francesco Orabona"
"Alfons Juan"
"Antonio L. Lagarda"
"Francisco Casacuberta"
"Jorge Civera"
"Joshua V. Dillon"
"Chong Wang 0002"
"John W. Paisley"
"Frederik Eaton"
"Nicolas Le Roux"
"Davide Ariu"
"David A. Van Dyk"
"Adam Coates 0002"
"Andrew Y. Ng"
"Lee H. Dicker"
"Shane T. Jensen"
"Yongxin Taylor Xi"
"Zhen James Xiang"
"Bertrand Haas"
"Constantine Caramanis"
"Anicet R. Blanch"
"David Sánchez-Mendoza"
"Lluís A. Belanche Muñoz"
"Antonino Freno"
"Alejandro H. Toselli"
"Enrique Vidal 0001"
"Joan-Andreu Sánchez"
"Nicolás Serrano"
"Verónica Romero 0001"
"Jun Liu 0003"
"Jesús S. Aguilar-Ruiz"
"José C. Riquelme"
"Roberto Ruiz"
"Dian Gong"
"Gérard G. Medioni"
"Nevena Lazic"
"Parham Aarabi"
"Don Sheehy"
"Sivaraman Balakrishnan"
"Animashree Anandkumar"
"Elham Salehi"
"Jayashree Nyayachavadi"
"Robin Gras"
"Tian-Hsiang Huang"
"Bernhard Steffen"
"Falk Howar"
"Malte Isberner"
"Aaron Wilson"
"Daniel A. Spielman"
"Huan Wang"
"John Wright 0001"
"Hao Shen"
"Stefanie Jegelka"
"Rich Caruana"
"Arnaud Bergeron"
"François Savard"
"Frédéric Bastien"
"Guillaume Sicard"
"Jeremy Eustache"
"Moustapha Cissé"
"Myriam Côté"
"Nicolas Boulanger-Lewandowski"
"Razvan Pascanu"
"Salah Rifai"
"Sylvain Pannetier Lebeuf"
"Thomas M. Breuel"
"Xavier Muller"
"Youssouf Chherawala"
"Yin-Wen Chang"
"Mikhail Belkin"
"Qichao Que"
"Yusu Wang"
"Justin Domke"
"Denver Dash"
"Mark Voortman"
"Tzu-Kuo Huang"
"Bastian Wemmenhove"
"Tommaso Rizzo"
"Bin Li 0027"
"Peilin Zhao"
"Carsten Ullrich"
"Changyong Niu"
"Heng Luo"
"Ruimin Shen"
"Ata Kabán"
"Robert J. Durrant"
"Eiji Takimoto"
"Masayuki Takeda"
"Shota Yasutake"
"Naresh Manwani"
"P. S. Sastry"
"David Kempe 0001"
"Mohammad R. Salavatipour"
"Wiley Greiner"
"Azadeh Khaleghi"
"Daniil Ryabko"
"Gui-Bo Ye"
"Xiaohui Xie"
"Yifei Chen"
"Ian M. Molloy"
"Nan Ding 0002"
"Ninghui Li"
"Yuan (Alan) Qi"
"Ankur P. Parikh"
"Chunxia Wang"
"Juanying Xie"
"Weixin Xie"
"Xinbo Gao 0001"
"Irina Borisova"
"Nikolay G. Zagoruiko"
"Olga Kutnenko"
"Vladimir Dyubanov"
"Grace Wahba"
"Héctor Corrada Bravo"
"Kevin H. Eng"
"Sündüz Keles"
"Mingxuan Sun"
"Arne Mauser"
"Christian Buck"
"Christian Oberdörfer"
"Jens Forster"
"Johannes Laudenberg"
"Michael Kramp"
"Niklas Hoppe"
"Pascal Steingrube"
"Patrick Doetsch"
"Pavlo Golik"
"Hiroshi Sawada"
"Katsuhiko Ishiguro"
"Naonori Ueda"
"Scott Sanner"
"Shengbo Guo"
"Xiao Li 0006"
"David R. Kaeli"
"Fatemeh Azmandian"
"Javed A. Aslam"
"Nicolas Vayatis"
"Stéphan Clémençon"
"Sándor Szedmák"
"Yizhao Ni"
"Pierre Baldi"
"Alexander Grubb"
"Jialei Wang"
"Gerald Tesauro"
"Christian Widmer"
"Gunnar Rätsch"
"Bhushan Mandhani"
"Dmitry Pechyony"
"Roni Khardon"
"Rosie Jones"
"Yuyang Wang"
"Eric Riedl"
"Hang Zhang"
"Jacob Spoelstra"
"Valery A. Petrushin"
"Elad Mezuman"
"Indraneel Mukherjee"
"Debasis Sengupta"
"Radhendushka Srivastava"
"Alexander L. Strehl"
"James Petterson"
"Qinfeng Shi"
"Vishy Vishwanathan"
"Edwin V. Bonilla"
"Brent Bryan"
"Alex Kulesza"
"Fernando Pereira 0003"
"Justin Ma"
"Mark Dredze"
"Jan Lemeire"
"Kris Steenhaut"
"Charles Blundell"
"Anind K. Dey"
"Brian D. Ziebart"
"Kevin M. Peterson"
"Martial Hebert"
"Siddhartha S. Srinivasa"
"Minyoung Kim"
"Jesse Read"
"Christopher Meek"
"Jarkko Venna"
"Max Dama"
"Zhiting Xu 0001"
"Ananth Mohan"
"Zheng Chen"
"Alessio Moneta"
"Nadine Chlass"
"Shaunak Chatterjee"
"Stuart Russell 0001"
"Alexander Ropson"
"Veselin Stoyanov"
"Carter T. Butts"
"Hui Zou"
"Maxim Raginsky"
"Svetlana Lazebnik"
"George Zouridakis"
"Ning Situ"
"Xiaojing Yuan"
"Alexander Borisov"
"Eugene Tuv"
"George C. Runger"
"Dan Cornford"
"Franziska Meier"
"Yuki Yamagishi"
"Haakon Michael Austad"
"Jaakko Riihimäki"
"Yang Zhou 0033"
"John Aldo Lee"
"Michel Verleysen"
"Cesar Koirala"
"Herbert G. Tanner"
"Jane Chandlee"
"Jie Fu"
"Konstantinos Karydis"
"Chuanren Liu"
"Hui Xiong 0001"
"Yong Ge"
"Sofie Van Landeghem"
"Wojciech Wieczorek"
"Carlos M. Carvalho"
"James G. Scott"
"Nicholas G. Polson"
"Hong Qiao"
"Zhiyong Liu 0001"
"Christos Dimitrakakis"
"Gowtham Bellala"
"Suresh K. Bhavnani"
"Christopher Leckie"
"James Bailey 0001"
"Kotagiri Ramamohanarao"
"Sergey Demyanov"
"Cléo Zanella Billa"
"Fábio N. Kepler"
"Sérgio L. S. Mergen"
"Kazuyuki Aihara"
"Sainbayar Sukhbaatar"
"Takaki Makino"
"Takashi Chikayama"
"David Warde-Farley"
"Erick Lavoie"
"Grégoire Mesnil"
"Ian J. Goodfellow"
"Yann N. Dauphin"
"André Filipe Torres Martins"
"Mário A. T. Figueiredo"
"Noah A. Smith"
"Pedro M. Q. Aguiar"
"Yang Xu 0023"
"Adam R. Klivans"
"Parikshit Gopalan"
"Raghu Meka"
"Alexander Ilin"
"Jaakko Luttinen"
